baseline_date,regime,engine,ticker,name_cn,score,planned_entry_price,max_entry_price,stop_loss,target_1,holding_period,input_mode,bundle_id,bundle_composite_sha256,pit_grade
2025-07-23,bull,alpha_rs_pullback,600183.SH,,98.84,37.67,38.42,35.77,41.29,5,live,,,
2025-07-24,bull,alpha_rs_pullback,603486.SH,,98.69,67.37,68.72,64.79,72.29,5,live,,,
2025-07-24,bull,alpha_rs_pullback,688708.SH,,98.32,66.53,67.86,63.25,72.8,5,live,,,
2025-07-25,bull,alpha_rs_pullback,000825.SZ,,98.82,4.31,4.4,4.16,4.59,5,live,,,
2025-07-25,bull,alpha_rs_pullback,600416.SH,,98.18,14.07,14.35,13.65,14.87,5,live,,,
2025-07-28,bull,alpha_rs_pullback,000959.SZ,,98.4,4.25,4.33,4.09,4.55,5,live,,,
2025-07-28,bull,alpha_rs_pullback,603444.SH,,98.24,314.33,320.62,302.88,336.19,5,live,,,
2025-07-29,bull,alpha_rs_pullback,002444.SZ,,98.92,31.83,32.47,30.61,34.15,5,live,,,
2025-07-29,bull,alpha_rs_pullback,002736.SZ,,97.31,13.15,13.41,12.69,14.02,5,live,,,
2025-07-30,bull,alpha_rs_pullback,002755.SZ,,98.5,26.85,27.39,25.06,29.54,5,live,,,
2025-07-30,bull,alpha_rs_pullback,301345.SZ,,98.15,158.73,161.9,149.22,176.89,5,live,,,
2025-07-31,bull,alpha_rs_pullback,600415.SH,,98.99,20.36,20.77,19.52,21.95,5,live,,,
2025-07-31,bull,alpha_rs_pullback,600760.SH,,98.55,64.17,65.45,61.61,69.05,5,live,,,
2025-08-01,choppy,alpha_rs_pullback,002353.SZ,,98.64,38.39,39.16,37.23,40.6,5,live,,,
2025-08-01,choppy,alpha_rs_pullback,300476.SZ,,98.53,190.12,193.92,178.33,212.63,5,live,,,
2025-08-04,bull,alpha_rs_pullback,600295.SH,,98.93,9.7,9.89,9.35,10.36,5,live,,,
2025-08-04,bull,alpha_rs_pullback,600331.SH,,98.25,9.57,9.76,9.2,10.28,5,live,,,
2025-08-05,bull,alpha_rs_pullback,300601.SZ,,98.4,17.9,18.26,17.17,19.29,5,live,,,
2025-08-05,bull,alpha_rs_pullback,300454.SZ,,98.35,108.84,111.02,103.76,118.54,5,live,,,
2025-08-06,bull,alpha_rs_pullback,600884.SH,,98.95,10.35,10.56,9.96,11.1,5,live,,,
2025-08-06,bull,alpha_rs_pullback,601138.SH,,98.93,33.72,34.39,32.05,36.91,5,live,,,
2025-08-07,bull,alpha_rs_pullback,600316.SH,,98.57,45.22,46.12,42.77,49.74,5,live,,,
2025-08-07,bull,alpha_rs_pullback,688169.SH,,98.14,176.37,179.9,169.9,188.73,5,live,,,
2025-08-08,bull,alpha_rs_pullback,688169.SH,,98.5,176.13,179.65,169.8,188.22,5,live,,,
2025-08-08,bull,alpha_rs_pullback,300476.SZ,,98.29,191.13,194.95,179.95,212.46,5,live,,,
2025-08-11,bull,alpha_rs_pullback,600111.SH,,98.71,38.54,39.31,36.43,42.39,5,live,,,
2025-08-11,bull,alpha_rs_pullback,301345.SZ,,98.66,162.94,166.2,150.84,186.04,5,live,,,
2025-08-12,bull,alpha_rs_pullback,002653.SZ,,98.91,56.66,57.79,53.18,62.33,5,live,,,
2025-08-12,bull,alpha_rs_pullback,002736.SZ,,98.8,13.17,13.43,12.73,14.01,5,live,,,
2025-08-13,bull,alpha_rs_pullback,002738.SZ,,98.92,41.03,41.85,39.24,44.44,5,live,,,
2025-08-13,bull,alpha_rs_pullback,002602.SZ,,97.95,14.0,14.28,13.41,15.12,5,live,,,
2025-08-14,bull,alpha_rs_pullback,301345.SZ,,98.95,166.89,170.23,155.69,188.26,5,live,,,
2025-08-14,bull,alpha_rs_pullback,300347.SZ,,98.07,68.72,70.09,65.01,75.81,5,live,,,
2025-08-15,bull,alpha_rs_pullback,603259.SH,,98.77,95.95,97.87,91.66,104.14,5,live,,,
2025-08-15,bull,alpha_rs_pullback,601231.SH,,97.45,16.65,16.98,16.05,17.8,5,live,,,
2025-08-18,bull,alpha_rs_pullback,002463.SZ,,97.48,55.7,56.81,52.62,61.27,5,live,,,
2025-08-18,bull,alpha_rs_pullback,300229.SZ,,97.48,26.26,26.79,24.39,29.83,5,live,,,
2025-08-19,bull,alpha_rs_pullback,002468.SZ,,98.98,17.16,17.5,16.17,18.88,5,live,,,
2025-08-19,bull,alpha_rs_pullback,688502.SH,,98.97,376.97,384.51,354.19,420.45,5,live,,,
2025-08-20,bull,alpha_rs_pullback,001389.SZ,,98.51,69.59,70.98,66.53,75.43,5,live,,,
2025-08-20,bull,alpha_rs_pullback,002779.SZ,,98.13,107.33,109.48,100.93,118.06,5,live,,,
2025-08-21,bull,alpha_rs_pullback,688192.SH,,98.71,82.21,83.85,78.19,89.88,5,live,,,
2025-08-21,bull,alpha_rs_pullback,301606.SZ,,98.69,67.4,68.75,63.37,75.08,5,live,,,
2025-08-22,bull,alpha_rs_pullback,688180.SH,,98.56,45.86,46.78,42.9,51.51,5,live,,,
2025-08-22,bull,alpha_rs_pullback,300002.SZ,,98.53,14.38,14.67,13.78,15.53,5,live,,,
2025-08-25,bull,alpha_rs_pullback,301606.SZ,,98.77,67.54,68.89,63.36,75.53,5,live,,,
2025-08-25,bull,alpha_rs_pullback,688778.SH,,97.37,55.82,56.94,53.08,61.05,5,live,,,
2025-08-26,bull,alpha_rs_pullback,002335.SZ,,98.9,35.53,36.24,33.52,39.08,5,live,,,
2025-08-26,bull,alpha_rs_pullback,600331.SH,,98.57,11.02,11.24,10.51,12.0,5,live,,,
2025-08-27,bull,alpha_rs_pullback,000630.SZ,,98.98,4.25,4.33,4.08,4.57,5,live,,,
2025-08-27,bull,alpha_rs_pullback,002008.SZ,,98.18,36.47,37.2,34.3,40.12,5,live,,,
2025-08-28,bull,alpha_rs_pullback,600416.SH,,98.34,16.66,16.99,15.76,18.33,5,live,,,
2025-08-28,bull,alpha_rs_pullback,603444.SH,,97.53,441.12,449.94,419.59,482.22,5,live,,,
2025-08-29,bull,alpha_rs_pullback,601162.SH,,98.8,5.84,5.96,5.54,6.4,5,live,,,
2025-08-29,bull,alpha_rs_pullback,600619.SH,,98.52,24.05,24.53,22.06,26.46,5,live,,,
2025-09-01,bull,alpha_rs_pullback,600331.SH,,98.73,11.0,11.22,10.52,11.92,5,live,,,
2025-09-01,bull,alpha_rs_pullback,002353.SZ,,98.44,46.84,47.78,45.23,49.91,5,live,,,
2025-09-02,bull,alpha_rs_pullback,601777.SH,,97.39,11.77,12.01,11.19,12.88,5,live,,,
2025-09-02,bull,alpha_rs_pullback,002353.SZ,,97.29,46.75,47.69,45.17,49.77,5,live,,,
2025-09-03,bull,alpha_rs_pullback,002353.SZ,,98.91,46.84,47.78,45.22,49.93,5,live,,,
2025-09-03,bull,alpha_rs_pullback,300285.SZ,,98.75,22.55,23.0,21.36,24.82,5,live,,,
2025-09-04,bull,alpha_rs_pullback,301035.SZ,,97.91,57.4,58.55,54.66,62.63,5,live,,,
2025-09-04,bull,alpha_rs_pullback,601233.SH,,96.31,14.27,14.56,13.65,15.46,5,live,,,
2025-09-05,bull,alpha_rs_pullback,301035.SZ,,96.43,57.87,59.03,55.15,63.06,5,live,,,
2025-09-05,bull,alpha_rs_pullback,601233.SH,,96.15,14.58,14.87,13.95,15.78,5,live,,,
2025-09-08,bull,alpha_rs_pullback,002429.SZ,,98.49,5.69,5.8,5.34,6.26,5,live,,,
2025-09-08,bull,alpha_rs_pullback,000426.SZ,,97.33,23.27,23.74,21.99,25.6,5,live,,,
2025-09-09,bull,alpha_rs_pullback,601233.SH,,98.9,14.73,15.02,14.05,16.02,5,live,,,
2025-09-09,bull,alpha_rs_pullback,000426.SZ,,97.49,23.78,24.26,22.41,26.16,5,live,,,
2025-09-10,bull,alpha_rs_pullback,300285.SZ,,98.53,23.66,24.13,22.28,26.29,5,live,,,
2025-09-10,bull,alpha_rs_pullback,603920.SH,,98.45,40.2,41.0,37.48,44.22,5,live,,,
2025-09-11,bull,alpha_rs_pullback,603799.SH,,98.89,51.21,52.23,48.58,56.23,5,live,,,
2025-09-11,bull,alpha_rs_pullback,601233.SH,,98.73,14.72,15.01,14.05,15.99,5,live,,,
2025-09-12,bull,alpha_rs_pullback,000661.SZ,,98.88,125.45,127.96,119.5,136.8,5,live,,,
2025-09-12,bull,alpha_rs_pullback,002916.SZ,,98.57,194.19,198.07,179.14,213.61,5,live,,,
2025-09-15,bull,alpha_rs_pullback,002131.SZ,,98.62,5.96,6.08,5.49,6.56,5,live,,,
2025-09-15,bull,alpha_rs_pullback,002518.SZ,,98.35,36.43,37.16,33.86,40.07,5,live,,,
2025-09-16,bull,alpha_rs_pullback,002155.SZ,,98.73,22.6,23.05,21.32,24.86,5,live,,,
2025-09-16,bull,alpha_rs_pullback,688295.SH,,98.73,26.96,27.5,25.36,30.02,5,live,,,
2025-09-17,bull,alpha_rs_pullback,002463.SZ,,98.88,70.57,71.98,65.45,77.63,5,live,,,
2025-09-17,bull,alpha_rs_pullback,603613.SH,,98.88,31.94,32.58,30.29,35.09,5,live,,,
2025-09-18,bull,alpha_rs_pullback,600026.SH,,97.85,12.16,12.4,11.66,13.11,5,live,,,
2025-09-18,bull,alpha_rs_pullback,600801.SH,,97.5,17.46,17.81,16.79,18.74,5,live,,,
2025-09-19,bull,alpha_rs_pullback,002916.SZ,,98.84,194.39,198.28,180.52,213.83,5,live,,,
2025-09-19,bull,alpha_rs_pullback,600801.SH,,98.45,17.6,17.95,16.92,18.9,5,live,,,
2025-09-22,bull,alpha_rs_pullback,603308.SH,,98.47,31.45,32.08,29.63,34.59,5,live,,,
2025-09-22,bull,alpha_rs_pullback,603659.SH,,98.44,26.99,27.53,25.42,29.69,5,live,,,
2025-09-23,bull,alpha_rs_pullback,688295.SH,,97.65,27.13,27.67,25.78,29.71,5,live,,,
2025-09-23,bull,alpha_rs_pullback,600176.SH,,97.51,15.82,16.14,15.16,17.09,5,live,,,
2025-09-24,bull,alpha_rs_pullback,300413.SZ,,98.97,31.91,32.55,30.0,35.56,5,live,,,
2025-09-24,bull,alpha_rs_pullback,300857.SZ,,98.27,122.72,125.17,113.31,140.68,5,live,,,
2025-09-25,bull,alpha_rs_pullback,688521.SH,,98.97,202.48,206.53,184.26,237.27,5,live,,,
2025-09-25,bull,alpha_rs_pullback,300757.SZ,,98.93,292.8,298.66,270.23,335.88,5,live,,,
2025-09-26,bull,alpha_rs_pullback,603486.SH,,98.5,104.57,106.66,99.57,114.12,5,live,,,
2025-09-26,bull,alpha_rs_pullback,002244.SZ,,98.31,11.96,12.2,11.31,13.16,5,live,,,
2025-09-29,bull,alpha_rs_pullback,002156.SZ,,98.95,38.14,38.9,36.34,41.57,5,live,,,
2025-09-29,bull,alpha_rs_pullback,002245.SZ,,98.34,14.26,14.55,13.44,15.69,5,live,,,
2025-09-30,bull,alpha_rs_pullback,601872.SH,,98.96,8.67,8.84,8.22,9.54,5,live,,,
2025-09-30,bull,alpha_rs_pullback,603119.SH,,98.86,86.37,88.1,80.46,95.01,5,live,,,
2025-10-09,bull,alpha_rs_pullback,300014.SZ,,98.76,89.97,91.77,84.0,101.37,5,live,,,
2025-10-09,bull,alpha_rs_pullback,688146.SH,,97.01,44.32,45.21,42.11,48.55,5,live,,,
2025-10-10,bull,alpha_rs_pullback,002716.SZ,,98.47,7.1,7.24,6.72,7.81,5,live,,,
2025-10-10,bull,alpha_rs_pullback,601020.SH,,98.4,27.75,28.3,26.33,30.45,5,live,,,
2025-10-13,bull,alpha_rs_pullback,600176.SH,,97.58,16.44,16.77,15.78,17.7,5,live,,,
2025-10-13,bull,alpha_rs_pullback,002683.SZ,,97.54,43.43,44.3,41.21,47.68,5,live,,,
2025-10-14,choppy,alpha_rs_pullback,000893.SZ,,97.13,41.2,42.02,39.63,44.19,5,live,,,
2025-10-14,choppy,alpha_rs_pullback,600801.SH,,96.9,19.47,19.86,18.5,21.32,5,live,,,
2025-10-15,bull,alpha_rs_pullback,002407.SZ,,98.33,20.47,20.88,19.18,22.52,5,live,,,
2025-10-15,bull,alpha_rs_pullback,605090.SH,,97.47,34.58,35.27,33.05,37.51,5,live,,,
2025-10-16,bull,alpha_rs_pullback,002532.SZ,,98.68,11.36,11.59,10.86,12.32,5,live,,,
2025-10-16,bull,alpha_rs_pullback,600089.SH,,97.25,19.74,20.13,18.76,21.62,5,live,,,
2025-10-17,choppy,alpha_rs_pullback,600388.SH,,98.21,14.8,15.1,14.26,15.83,5,live,,,
2025-10-17,choppy,alpha_rs_pullback,600629.SH,,96.85,31.7,32.33,29.48,34.87,5,live,,,
2025-10-20,choppy,alpha_rs_pullback,688187.SH,,97.7,54.76,55.86,52.21,59.63,5,live,,,
2025-10-20,choppy,alpha_rs_pullback,000933.SZ,,96.65,22.2,22.64,21.23,24.06,5,live,,,
2025-10-21,bull,alpha_rs_pullback,688248.SH,,97.1,58.54,59.71,54.61,66.05,5,live,,,
2025-10-21,bull,alpha_rs_pullback,688187.SH,,95.38,55.81,56.93,53.25,60.7,5,live,,,
2025-10-22,bull,alpha_rs_pullback,002050.SZ,,98.67,47.67,48.62,44.16,52.44,5,live,,,
2025-10-22,bull,alpha_rs_pullback,601699.SH,,98.63,15.56,15.87,14.87,16.87,5,live,,,
2025-10-23,bull,alpha_rs_pullback,002050.SZ,,97.97,47.54,48.49,44.08,52.29,5,live,,,
2025-10-23,bull,alpha_rs_pullback,002028.SZ,,97.91,117.89,120.25,111.29,129.68,5,live,,,
2025-10-24,bull,alpha_rs_pullback,603699.SH,,98.68,43.57,44.44,41.83,46.9,5,live,,,
2025-10-24,bull,alpha_rs_pullback,000893.SZ,,97.8,40.95,41.77,39.29,44.11,5,live,,,
2025-10-27,bull,alpha_rs_pullback,688772.SH,,96.67,26.52,27.05,24.69,30.0,5,live,,,
2025-10-27,bull,alpha_rs_pullback,688256.SH,,96.38,1026.48,1047.01,965.28,1143.31,5,live,,,
2025-10-28,bull,alpha_rs_pullback,002738.SZ,,98.67,52.2,53.24,49.13,57.42,5,live,,,
2025-10-28,bull,alpha_rs_pullback,688525.SH,,98.67,124.39,126.88,113.77,144.66,5,live,,,
2025-10-29,bull,alpha_rs_pullback,600801.SH,,98.31,21.2,21.62,20.08,23.32,5,live,,,
2025-10-29,bull,alpha_rs_pullback,002916.SZ,,97.24,226.43,230.96,211.82,249.07,5,live,,,
2025-10-30,bull,alpha_rs_pullback,002518.SZ,,98.44,43.04,43.9,40.39,47.34,5,live,,,
2025-10-30,bull,alpha_rs_pullback,601899.SH,,98.39,30.65,31.26,29.14,33.53,5,live,,,
2025-10-31,bull,alpha_rs_pullback,601288.SH,,98.92,7.69,7.84,7.42,8.2,5,live,,,
2025-10-31,bull,alpha_rs_pullback,601061.SH,,98.68,11.98,12.22,11.36,13.16,5,live,,,
2025-11-03,bull,alpha_rs_pullback,000792.SZ,,97.9,24.61,25.1,23.69,26.37,5,live,,,
2025-11-03,bull,alpha_rs_pullback,601288.SH,,97.58,7.73,7.88,7.47,8.22,5,live,,,
2025-11-04,choppy,alpha_rs_pullback,002518.SZ,,98.94,43.96,44.84,41.45,48.36,5,live,,,
2025-11-04,choppy,alpha_rs_pullback,600219.SH,,97.46,4.26,4.35,4.1,4.57,5,live,,,
2025-11-05,choppy,alpha_rs_pullback,600066.SH,,97.96,30.29,30.9,29.02,32.71,5,live,,,
2025-11-05,choppy,alpha_rs_pullback,600219.SH,,97.84,4.26,4.35,4.09,4.58,5,live,,,
2025-11-06,bull,alpha_rs_pullback,300136.SZ,,97.57,35.88,36.6,33.64,40.17,5,live,,,
2025-11-06,bull,alpha_rs_pullback,300390.SZ,,96.9,34.46,35.15,32.31,38.56,5,live,,,
2025-11-07,bull,alpha_rs_pullback,603360.SH,,98.94,32.0,32.64,30.24,35.2,5,live,,,
2025-11-07,bull,alpha_rs_pullback,603268.SH,,98.58,62.45,63.7,59.52,68.04,5,live,,,
2025-11-10,bull,alpha_rs_pullback,001301.SZ,,98.56,71.13,72.55,66.17,78.24,5,live,,,
2025-11-10,bull,alpha_rs_pullback,688498.SH,,98.36,415.38,423.69,381.44,480.17,5,live,,,
2025-11-11,bull,alpha_rs_pullback,002532.SZ,,98.83,13.39,13.66,12.6,14.73,5,live,,,
2025-11-11,bull,alpha_rs_pullback,001301.SZ,,98.12,71.01,72.43,66.06,78.11,5,live,,,
2025-11-12,bull,alpha_rs_pullback,000933.SZ,,98.36,26.28,26.81,24.78,28.91,5,live,,,
2025-11-12,bull,alpha_rs_pullback,688433.SH,,97.86,58.54,59.71,55.23,64.86,5,live,,,
2025-11-13,bull,alpha_rs_pullback,688433.SH,,98.47,58.92,60.1,55.64,65.18,5,live,,,
2025-11-13,bull,alpha_rs_pullback,000559.SZ,,97.47,14.25,14.54,13.21,15.68,5,live,,,
2025-11-14,choppy,alpha_rs_pullback,002532.SZ,,98.77,13.73,14.0,12.96,15.1,5,live,,,
2025-11-14,choppy,alpha_rs_pullback,600989.SH,,98.74,19.11,19.49,18.42,20.43,5,live,,,
2025-11-17,choppy,alpha_rs_pullback,688819.SH,,98.72,34.15,34.83,32.78,36.77,5,live,,,
2025-11-17,choppy,alpha_rs_pullback,002895.SZ,,98.57,37.24,37.98,34.85,40.96,5,live,,,
2025-11-19,choppy,alpha_rs_pullback,688433.SH,,98.46,61.22,62.44,57.93,67.5,5,live,,,
2025-11-19,choppy,alpha_rs_pullback,000766.SZ,,98.19,28.75,29.32,27.25,31.61,5,live,,,
2025-12-08,choppy,alpha_rs_pullback,002545.SZ,,98.17,17.83,18.19,16.91,19.59,5,live,,,
2025-12-08,choppy,alpha_rs_pullback,002028.SZ,,96.81,154.38,157.47,147.69,167.15,5,live,,,
2025-12-22,choppy,alpha_rs_pullback,600301.SH,,98.33,40.1,40.9,37.76,44.11,5,live,,,
2025-12-22,choppy,alpha_rs_pullback,000893.SZ,,97.48,46.86,47.8,44.76,50.87,5,live,,,
2025-12-23,choppy,alpha_rs_pullback,000933.SZ,,97.48,26.06,26.58,25.05,28.0,5,live,,,
2025-12-23,choppy,alpha_rs_pullback,000547.SZ,,97.21,22.8,23.26,20.74,25.08,5,live,,,
2025-12-24,choppy,alpha_rs_pullback,000960.SZ,,98.75,27.22,27.76,26.03,29.49,5,live,,,
2025-12-24,choppy,alpha_rs_pullback,000933.SZ,,98.56,26.17,26.69,25.17,28.08,5,live,,,
2025-12-25,choppy,alpha_rs_pullback,002595.SZ,,98.98,57.42,58.57,55.17,61.72,5,live,,,
2025-12-25,choppy,alpha_rs_pullback,300502.SZ,,98.84,319.58,325.97,298.5,359.82,5,live,,,
2025-12-26,choppy,alpha_rs_pullback,300604.SZ,,98.25,104.98,107.08,99.58,115.29,5,live,,,
2025-12-26,choppy,alpha_rs_pullback,003031.SZ,,98.23,76.62,78.15,71.73,84.28,5,live,,,
2025-12-29,choppy,alpha_rs_pullback,301626.SZ,,98.3,192.16,196.0,183.91,207.9,5,live,,,
2025-12-29,choppy,alpha_rs_pullback,002595.SZ,,98.22,57.24,58.38,55.07,61.37,5,live,,,
2025-12-30,choppy,alpha_rs_pullback,000408.SZ,,98.5,82.46,84.11,78.67,89.69,5,live,,,
2025-12-30,choppy,alpha_rs_pullback,002430.SZ,,98.47,29.64,30.23,28.46,31.89,5,live,,,
2025-12-31,choppy,alpha_rs_pullback,301345.SZ,,98.83,249.9,254.9,237.68,273.23,5,live,,,
2025-12-31,choppy,alpha_rs_pullback,002379.SZ,,98.41,23.7,24.17,22.63,25.75,5,live,,,
2026-01-05,choppy,alpha_rs_pullback,600549.SH,,98.1,41.74,42.57,39.65,45.74,5,live,,,
2026-01-05,choppy,alpha_rs_pullback,002851.SZ,,97.73,91.01,92.83,86.76,99.11,5,live,,,
2026-01-06,bull,alpha_rs_pullback,002756.SZ,,97.48,55.31,56.42,52.28,60.84,5,live,,,
2026-01-06,bull,alpha_rs_pullback,600183.SH,,97.34,71.65,73.08,67.38,78.82,5,live,,,
2026-01-07,bull,alpha_rs_pullback,301377.SZ,,98.97,146.33,149.26,134.52,168.87,5,live,,,
2026-01-07,bull,alpha_rs_pullback,002353.SZ,,98.07,73.7,75.17,70.11,80.55,5,live,,,
2026-01-08,bull,alpha_rs_pullback,688147.SH,,98.72,73.52,74.99,68.81,82.5,5,live,,,
2026-01-08,bull,alpha_rs_pullback,000657.SZ,,98.3,30.94,31.56,29.2,34.03,5,live,,,
2026-01-09,bull,alpha_rs_pullback,000792.SZ,,97.47,31.28,31.91,30.29,33.18,5,live,,,
2026-01-09,bull,alpha_rs_pullback,600711.SH,,97.45,16.63,16.96,15.68,18.29,5,live,,,
2026-01-12,bull,alpha_rs_pullback,600426.SH,,98.91,24.63,25.12,23.62,26.56,5,live,,,
2026-01-12,bull,alpha_rs_pullback,600115.SH,,98.48,6.0,6.12,5.75,6.47,5,live,,,
2026-01-13,bull,alpha_rs_pullback,002532.SZ,,98.61,17.78,18.14,16.84,19.56,5,live,,,
2026-01-13,bull,alpha_rs_pullback,300672.SZ,,97.2,122.1,124.54,113.3,138.9,5,live,,,
2026-01-14,bull,alpha_rs_pullback,688012.SH,,97.49,236.31,241.04,223.58,260.62,5,live,,,
2026-01-14,bull,alpha_rs_pullback,002379.SZ,,97.48,28.82,29.4,27.29,31.7,5,live,,,
2026-01-15,bull,alpha_rs_pullback,000703.SZ,,98.56,10.63,10.84,10.02,11.69,5,live,,,
2026-01-15,bull,alpha_rs_pullback,600346.SH,,98.15,23.36,23.83,22.15,25.67,5,live,,,
2026-01-16,bull,alpha_rs_pullback,002683.SZ,,98.93,51.46,52.49,48.49,56.61,5,live,,,
2026-01-16,bull,alpha_rs_pullback,601233.SH,,98.56,18.31,18.68,17.43,19.99,5,live,,,
2026-01-19,bull,alpha_rs_pullback,000426.SZ,,98.94,50.15,51.15,47.19,55.17,5,live,,,
2026-01-19,bull,alpha_rs_pullback,301377.SZ,,98.93,157.0,160.14,144.88,180.13,5,live,,,
2026-01-20,bull,alpha_rs_pullback,605358.SH,,98.75,42.96,43.82,40.57,47.26,5,live,,,
2026-01-20,bull,alpha_rs_pullback,002683.SZ,,98.13,52.05,53.09,48.94,57.26,5,live,,,
2026-01-21,bull,alpha_rs_pullback,002050.SZ,,98.63,57.56,58.71,54.17,63.32,5,live,,,
2026-01-21,bull,alpha_rs_pullback,300604.SZ,,98.56,138.53,141.3,128.58,157.52,5,live,,,
2026-01-22,bull,alpha_rs_pullback,688281.SH,,98.92,74.8,76.3,69.32,85.27,5,live,,,
2026-01-22,bull,alpha_rs_pullback,688347.SH,,98.64,140.58,143.39,131.28,158.34,5,live,,,
2026-01-23,choppy,alpha_rs_pullback,600348.SH,,98.98,8.93,9.11,8.62,9.52,5,live,,,
2026-01-23,choppy,alpha_rs_pullback,600711.SH,,98.74,17.23,17.57,16.2,18.95,5,live,,,
2026-01-26,choppy,alpha_rs_pullback,300757.SZ,,98.46,335.4,342.11,310.31,383.3,5,live,,,
2026-01-26,choppy,alpha_rs_pullback,002414.SZ,,98.39,17.74,18.09,16.82,19.49,5,live,,,
2026-01-27,choppy,alpha_rs_pullback,000703.SZ,,98.82,11.64,11.87,11.03,12.8,5,live,,,
2026-01-27,choppy,alpha_rs_pullback,002518.SZ,,98.67,56.97,58.11,53.25,62.67,5,live,,,
2026-01-28,choppy,alpha_rs_pullback,688188.SH,,98.98,111.59,113.82,106.99,120.38,5,live,,,
2026-01-28,choppy,alpha_rs_pullback,601126.SH,,98.87,38.43,39.2,35.78,42.27,5,live,,,
2026-01-29,bull,alpha_rs_pullback,601233.SH,,98.99,20.99,21.41,19.91,23.06,5,live,,,
2026-01-29,bull,alpha_rs_pullback,000875.SZ,,98.96,6.77,6.91,6.41,7.45,5,live,,,
2026-01-30,choppy,alpha_rs_pullback,002409.SZ,,98.7,96.01,97.93,90.82,105.61,5,live,,,
2026-01-30,choppy,alpha_rs_pullback,000415.SZ,,98.49,4.45,4.54,4.26,4.8,5,live,,,
2026-02-03,choppy,alpha_rs_pullback,001389.SZ,,97.47,107.42,109.57,100.61,118.16,5,live,,,
2026-02-03,choppy,alpha_rs_pullback,000415.SZ,,96.67,4.41,4.5,4.23,4.76,5,live,,,
2026-02-04,choppy,alpha_rs_pullback,000301.SZ,,98.84,12.7,12.95,12.06,13.92,5,live,,,
2026-02-04,choppy,alpha_rs_pullback,603379.SH,,98.72,66.74,68.07,63.55,72.82,5,live,,,
2026-02-05,choppy,alpha_rs_pullback,600482.SH,,98.68,27.26,27.81,25.91,29.84,5,live,,,
2026-02-05,choppy,alpha_rs_pullback,603379.SH,,97.87,66.52,67.85,63.32,72.62,5,live,,,
2026-02-09,bull,alpha_rs_pullback,603737.SH,,98.86,46.4,47.33,43.6,51.04,5,live,,,
2026-02-09,bull,alpha_rs_pullback,600331.SH,,98.73,17.17,17.51,16.01,18.89,5,live,,,
2026-02-10,bull,alpha_rs_pullback,601799.SH,,98.84,145.06,147.96,137.19,159.57,5,live,,,
2026-02-10,bull,alpha_rs_pullback,600309.SH,,98.81,84.61,86.3,80.4,92.64,5,live,,,
2026-02-11,bull,alpha_rs_pullback,300666.SZ,,98.97,130.43,133.04,122.52,145.54,5,live,,,
2026-02-11,bull,alpha_rs_pullback,688027.SH,,98.91,700.0,714.0,655.59,784.78,5,live,,,
2026-02-12,bull,alpha_rs_pullback,000703.SZ,,98.44,13.15,13.41,12.35,14.47,5,live,,,
2026-02-12,bull,alpha_rs_pullback,688200.SH,,97.79,205.56,209.67,191.03,233.3,5,live,,,
2026-02-24,bull,alpha_rs_pullback,002001.SZ,,98.98,28.82,29.4,27.61,31.12,5,live,,,
2026-02-24,bull,alpha_rs_pullback,300757.SZ,,98.52,428.94,437.52,390.95,501.46,5,live,,,
2026-02-25,bull,alpha_rs_pullback,600499.SH,,98.98,17.22,17.56,16.32,18.94,5,live,,,
2026-02-25,bull,alpha_rs_pullback,600522.SH,,98.85,24.93,25.43,23.32,27.42,5,live,,,
2026-02-26,bull,alpha_rs_pullback,600989.SH,,98.96,23.22,23.68,22.3,24.97,5,live,,,
2026-02-26,bull,alpha_rs_pullback,601233.SH,,98.93,23.92,24.4,22.56,26.31,5,live,,,
2026-02-27,bull,alpha_rs_pullback,002318.SZ,,98.67,33.19,33.85,31.77,35.89,5,live,,,
2026-02-27,bull,alpha_rs_pullback,000021.SZ,,98.63,34.2,34.88,32.51,37.43,5,live,,,
2026-03-02,bull,alpha_rs_pullback,300666.SZ,,97.88,157.53,160.68,147.24,177.18,5,live,,,
2026-03-02,bull,alpha_rs_pullback,002080.SZ,,97.36,50.55,51.56,47.45,55.61,5,live,,,
2026-03-11,choppy,alpha_rs_pullback,002008.SZ,,98.57,72.25,73.7,67.26,79.48,5,live,,,
2026-03-11,choppy,alpha_rs_pullback,000708.SZ,,98.3,17.01,17.35,16.36,18.25,5,live,,,
2026-04-10,choppy,alpha_rs_pullback,002648.SZ,,97.33,28.22,28.78,26.86,30.82,5,live,,,
2026-04-10,choppy,alpha_rs_pullback,600869.SH,,97.1,15.59,15.9,14.53,17.15,5,live,,,
2026-04-13,choppy,alpha_rs_pullback,600066.SH,,98.75,34.7,35.39,33.48,37.03,5,live,,,
2026-04-13,choppy,alpha_rs_pullback,688127.SH,,98.32,66.93,68.27,63.11,74.23,5,live,,,
2026-04-14,choppy,alpha_rs_pullback,600066.SH,,98.88,34.65,35.34,33.5,36.85,5,live,,,
2026-04-14,choppy,alpha_rs_pullback,000973.SZ,,98.75,18.87,19.25,17.57,20.76,5,live,,,
2026-04-15,choppy,alpha_rs_pullback,300757.SZ,,98.94,490.76,500.58,462.71,544.31,5,live,,,
2026-04-15,choppy,alpha_rs_pullback,603876.SH,,98.88,24.58,25.07,23.1,27.04,5,live,,,
