as_of_date,ticker,listed_on_or_before,delisted_after,source_file,source_sha256
2021-08-31,600153.SH,1998-06-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600155.SH,1998-09-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600157.SH,1998-05-13,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600160.SH,1998-06-26,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600161.SH,1998-06-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600166.SH,1998-06-02,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600167.SH,1999-01-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600170.SH,1998-06-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600171.SH,1998-09-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600176.SH,1999-04-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600177.SH,1998-11-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600179.SH,1998-11-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600183.SH,1998-10-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600185.SH,1999-06-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600188.SH,1998-07-01,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600196.SH,1998-08-07,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600201.SH,1999-01-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600206.SH,1999-03-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600208.SH,1999-06-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600210.SH,1999-08-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600216.SH,1999-10-21,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600219.SH,1999-12-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600221.SH,1999-11-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600233.SH,2000-06-08,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600236.SH,2000-03-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600246.SH,2000-09-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600256.SH,2000-05-26,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600258.SH,2000-06-01,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600259.SH,2000-05-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600271.SH,2003-07-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600273.SH,2003-06-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600276.SH,2000-10-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600277.SH,2000-07-25,2024-07-18,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600282.SH,2000-09-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600295.SH,2001-04-26,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600297.SH,2000-11-16,2024-08-28,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600298.SH,2000-08-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600299.SH,2000-04-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600305.SH,2001-02-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600307.SH,2000-12-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600309.SH,2001-01-05,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600315.SH,2001-03-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600316.SH,2000-12-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600320.SH,2000-12-21,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600323.SH,2000-12-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600325.SH,2004-02-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600328.SH,2000-12-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600329.SH,2001-06-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600330.SH,2001-01-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600332.SH,2001-02-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600338.SH,2000-12-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600339.SH,2000-12-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600340.SH,2003-12-30,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600346.SH,2001-08-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600348.SH,2003-08-21,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600350.SH,2002-03-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600352.SH,2003-08-01,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600362.SH,2002-01-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600363.SH,2001-03-29,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600366.SH,2000-10-30,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600369.SH,2001-01-09,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600372.SH,2001-07-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600373.SH,2002-03-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600376.SH,2001-03-12,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600377.SH,2001-01-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600378.SH,2001-01-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600380.SH,2001-06-08,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600383.SH,2001-04-12,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600389.SH,2001-01-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600390.SH,2001-01-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600392.SH,2003-05-29,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600395.SH,2001-05-31,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600398.SH,2000-12-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600399.SH,2000-12-29,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600406.SH,2003-10-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600409.SH,2003-06-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600415.SH,2002-05-09,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600418.SH,2001-08-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600426.SH,2002-06-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600428.SH,2002-04-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600435.SH,2003-07-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600436.SH,2003-06-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600438.SH,2004-03-02,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600456.SH,2002-04-12,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600459.SH,2003-05-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600460.SH,2003-03-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600478.SH,2003-09-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600481.SH,2003-04-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600482.SH,2004-07-14,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600483.SH,2004-05-31,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600486.SH,2002-04-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600487.SH,2003-08-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600489.SH,2003-08-14,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600490.SH,2003-06-26,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600497.SH,2004-04-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600498.SH,2001-08-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600499.SH,2002-10-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600500.SH,2000-03-01,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600507.SH,2003-09-30,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600511.SH,2002-11-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600515.SH,2002-08-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600516.SH,2002-08-30,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600517.SH,2003-10-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600518.SH,2001-03-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600519.SH,2001-08-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600521.SH,2003-03-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600522.SH,2002-10-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600528.SH,2001-05-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600529.SH,2002-06-03,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600535.SH,2002-08-23,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600536.SH,2002-05-17,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600546.SH,2003-07-31,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600547.SH,2003-08-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600548.SH,2001-12-25,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600549.SH,2002-11-07,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600559.SH,2002-10-29,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600563.SH,2002-12-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600566.SH,2001-08-22,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600567.SH,2001-12-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600570.SH,2003-12-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600577.SH,2002-09-11,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600578.SH,2002-05-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600580.SH,2002-06-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600581.SH,2002-08-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600582.SH,2002-05-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600583.SH,2002-02-05,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600584.SH,2003-06-03,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600585.SH,2002-02-07,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600586.SH,2002-08-15,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600588.SH,2001-05-18,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600596.SH,2001-09-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600597.SH,2002-08-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600598.SH,2002-03-29,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600600.SH,1993-08-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600606.SH,1992-03-27,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600612.SH,1992-08-14,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600621.SH,1992-12-02,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600623.SH,1992-12-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600637.SH,1993-03-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600641.SH,1993-04-07,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600642.SH,1993-04-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600648.SH,1993-05-04,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600655.SH,1992-09-02,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600660.SH,1993-06-10,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600663.SH,1993-06-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600667.SH,1993-07-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600673.SH,1993-09-17,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600674.SH,1993-09-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600685.SH,1993-10-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600688.SH,1993-11-08,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600690.SH,1993-11-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600699.SH,1993-12-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600702.SH,1996-05-24,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600703.SH,1996-05-28,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600704.SH,1996-06-06,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600705.SH,1996-05-16,2025-05-27,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600707.SH,1996-05-20,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600711.SH,1996-05-31,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600728.SH,1996-07-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600733.SH,1996-08-16,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600737.SH,1996-07-31,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
2021-08-31,600739.SH,1996-08-19,,sources/daily_basic_20210831.csv,763b6220afd04db8ec579157a15e28bbbf7acf673d95e2476d6d3c786b247795
